locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJKAJODB_04075	CDS	1830	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
AJKAJODB_04076	CDS	555	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
AJKAJODB_04077	CDS	900	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
AJKAJODB_04078	CDS	447	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
AJKAJODB_04079	CDS	732	ido	1.14.11.45		L-isoleucine-4-hydroxylase
AJKAJODB_04080	CDS	744	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AJKAJODB_04081	CDS	939				hypothetical protein
AJKAJODB_04082	CDS	7029	wapA_2	3.1.-.-		tRNA(Glu)-specific nuclease WapA
AJKAJODB_04083	CDS	690				hypothetical protein
AJKAJODB_04084	CDS	675				hypothetical protein
AJKAJODB_04085	CDS	831				hypothetical protein
AJKAJODB_04086	CDS	555				hypothetical protein
AJKAJODB_04087	CDS	471				hypothetical protein
AJKAJODB_04088	CDS	300				hypothetical protein
AJKAJODB_04089	CDS	411				hypothetical protein
AJKAJODB_04090	CDS	423	wapI_2			Immunity protein WapI
AJKAJODB_04091	CDS	381				hypothetical protein
AJKAJODB_04092	CDS	435				hypothetical protein
AJKAJODB_04093	CDS	387				hypothetical protein
AJKAJODB_04094	CDS	852				hypothetical protein
AJKAJODB_04095	CDS	489				hypothetical protein
AJKAJODB_04096	CDS	759				hypothetical protein
AJKAJODB_04097	CDS	351				hypothetical protein
AJKAJODB_04098	CDS	312				hypothetical protein
AJKAJODB_04099	CDS	297				hypothetical protein
AJKAJODB_04100	CDS	453				hypothetical protein
AJKAJODB_04101	CDS	351				hypothetical protein
AJKAJODB_04102	CDS	1149	yxiM	3.1.-.-	COG2755	putative esterase YxiM
AJKAJODB_04103	CDS	1440	dbpA_3	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
AJKAJODB_04104	CDS	1284				hypothetical protein
AJKAJODB_04105	CDS	681				hypothetical protein
AJKAJODB_04106	CDS	834	licT		COG3711	Transcription antiterminator LicT
AJKAJODB_04107	CDS	729	bglS	3.2.1.73	COG2273	Beta-glucanase
AJKAJODB_04108	CDS	1281	citN		COG2851	Citrate transporter
AJKAJODB_04109	CDS	2061	katE	1.11.1.6	COG0753	Catalase HPII
AJKAJODB_04110	CDS	291				hypothetical protein
AJKAJODB_04111	CDS	672				hypothetical protein
AJKAJODB_04112	CDS	1194	nupG		COG1972	Purine nucleoside transport protein NupG
AJKAJODB_04113	CDS	849	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
AJKAJODB_04114	CDS	1419				hypothetical protein
AJKAJODB_04115	CDS	717	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
AJKAJODB_04116	CDS	651	scoB_2	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
AJKAJODB_04117	CDS	774	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
AJKAJODB_04118	CDS	1137	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
AJKAJODB_04119	CDS	1134	metE_3	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
AJKAJODB_04120	CDS	489				hypothetical protein
AJKAJODB_04121	CDS	171				hypothetical protein
AJKAJODB_04122	CDS	129				hypothetical protein
AJKAJODB_04123	CDS	1233	pepT_2	3.4.11.4	COG2195	Peptidase T
AJKAJODB_04124	CDS	657	liaR_3		COG2197	Transcriptional regulatory protein LiaR
AJKAJODB_04125	CDS	1224				hypothetical protein
AJKAJODB_04126	CDS	474				hypothetical protein
AJKAJODB_04127	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
AJKAJODB_04128	CDS	837				hypothetical protein
AJKAJODB_04129	CDS	1458	aldY	1.2.1.3	COG1012	Putative aldehyde dehydrogenase AldY
AJKAJODB_04130	CDS	894	lrp_2			Leucine-rich protein
AJKAJODB_04131	CDS	1098	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
AJKAJODB_04132	CDS	840				hypothetical protein
AJKAJODB_04133	CDS	201				hypothetical protein
AJKAJODB_04134	CDS	1689	htpX_3	3.4.24.-		Protease HtpX
AJKAJODB_04135	CDS	1353	cimH_2		COG3493	Citrate/malate transporter
AJKAJODB_04136	CDS	1407	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
AJKAJODB_04137	CDS	1017	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
AJKAJODB_04138	CDS	1704	cydD		COG4988	ATP-binding/permease protein CydD
AJKAJODB_04139	CDS	1728			COG1132	putative ABC transporter ATP-binding/permease protein
AJKAJODB_04140	CDS	831	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
AJKAJODB_04141	CDS	1374				hypothetical protein
AJKAJODB_04142	CDS	537	sigY		COG1595	RNA polymerase sigma factor SigY
AJKAJODB_04143	CDS	321	yxlC			putative protein YxlC
AJKAJODB_04144	CDS	207	yxlD			Negative regulatory protein YxlD
AJKAJODB_04145	CDS	189	yxlE			Negative regulatory protein YxlE
AJKAJODB_04146	CDS	888	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
AJKAJODB_04147	CDS	777	yxlG			putative transmembrane protein YxlG
AJKAJODB_04148	CDS	1203				hypothetical protein
AJKAJODB_04149	CDS	1644	katA_2	1.11.1.6	COG0753	Catalase
AJKAJODB_04150	CDS	591		3.2.2.-		Putative 3-methyladenine DNA glycosylase
AJKAJODB_04151	CDS	159				hypothetical protein
AJKAJODB_04152	CDS	1926	licR		COG1762	putative licABCH operon regulator
AJKAJODB_04153	CDS	309	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
AJKAJODB_04154	CDS	1359	licC_1		COG1455	Lichenan permease IIC component
AJKAJODB_04155	CDS	333	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
AJKAJODB_04156	CDS	1329	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
AJKAJODB_04157	CDS	1092	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
AJKAJODB_04158	CDS	381				hypothetical protein
AJKAJODB_04159	CDS	378				hypothetical protein
AJKAJODB_04160	CDS	1179	dltD		COG3966	Protein DltD
AJKAJODB_04161	CDS	237	dltC		COG0236	D-alanyl carrier protein
AJKAJODB_04162	CDS	1188				hypothetical protein
AJKAJODB_04163	CDS	1512	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
AJKAJODB_04164	CDS	135				hypothetical protein
AJKAJODB_04165	CDS	936	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
AJKAJODB_04166	CDS	759	insK_3		COG2801	Putative transposase InsK for insertion sequence element IS150
AJKAJODB_04167	CDS	333				hypothetical protein
AJKAJODB_04168	CDS	1143	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
AJKAJODB_04169	CDS	879	gtaB_3	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
AJKAJODB_04170	CDS	123				hypothetical protein
AJKAJODB_04171	CDS	912	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
AJKAJODB_04172	CDS	828	tagG		COG1682	Teichoic acid translocation permease protein TagG
AJKAJODB_04173	CDS	837				hypothetical protein
AJKAJODB_04174	CDS	2577				hypothetical protein
AJKAJODB_04175	CDS	2136	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
AJKAJODB_04176	CDS	396	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
AJKAJODB_04177	CDS	783	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
AJKAJODB_04178	CDS	1164	tagB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
AJKAJODB_04179	CDS	2643	lytD	3.2.1.96	COG4193	Beta-N-acetylglucosaminidase
AJKAJODB_04180	CDS	951	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
AJKAJODB_04181	CDS	1452	gerBA_2			Spore germination protein B1
AJKAJODB_04182	CDS	1113	gerBB			Spore germination protein B2
AJKAJODB_04183	CDS	1125	gerBC_3			Spore germination protein B3
AJKAJODB_04184	CDS	1212	csbC_3			putative metabolite transport protein CsbC
AJKAJODB_04185	CDS	987	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
AJKAJODB_04186	CDS	861	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
AJKAJODB_04187	CDS	1362	pgdS	3.4.19.-	COG0791	Gamma-DL-glutamyl hydrolase
AJKAJODB_04188	CDS	168				hypothetical protein
AJKAJODB_04189	CDS	1143	capA			Capsule biosynthesis protein CapA
AJKAJODB_04190	CDS	450	capC			Capsule biosynthesis protein CapC
AJKAJODB_04191	CDS	1182	capB			Capsule biosynthesis protein CapB
AJKAJODB_04192	CDS	990	ccpA_2		COG1609	Catabolite control protein A
AJKAJODB_04193	CDS	882	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
AJKAJODB_04194	CDS	396	rbsD	5.4.99.62	COG1869	D-ribose pyranase
AJKAJODB_04195	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
AJKAJODB_04196	CDS	969	rbsC		COG1172	Ribose import permease protein RbsC
AJKAJODB_04197	CDS	918	rbsB		COG1879	Ribose import binding protein RbsB
AJKAJODB_04198	CDS	537	ywsB			Cell wall-binding protein YwsB
AJKAJODB_04199	CDS	297				hypothetical protein
AJKAJODB_04200	CDS	528	ywrO	1.6.99.-	COG2249	General stress protein 14
AJKAJODB_04201	CDS	768	alsD	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
AJKAJODB_04202	CDS	1716	alsS	2.2.1.6	COG0028	Acetolactate synthase
AJKAJODB_04203	CDS	909	hcaR			Hca operon transcriptional activator HcaR
AJKAJODB_04204	CDS	1215	arsB_2		COG1055	Arsenical pump membrane protein
AJKAJODB_04205	CDS	678				hypothetical protein
AJKAJODB_04206	CDS	1128				hypothetical protein
AJKAJODB_04207	CDS	1089	cotH_2		COG5337	Inner spore coat protein H
AJKAJODB_04208	CDS	624	cotG			Spore coat protein G
AJKAJODB_04209	CDS	618				hypothetical protein
AJKAJODB_04210	CDS	336				hypothetical protein
AJKAJODB_04211	CDS	1578	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
AJKAJODB_04212	CDS	477				hypothetical protein
AJKAJODB_04213	CDS	594				hypothetical protein
AJKAJODB_04214	CDS	537	chrA			Chromate transport protein
AJKAJODB_04215	CDS	222				hypothetical protein
AJKAJODB_04216	CDS	546	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
AJKAJODB_04217	CDS	882	gltR_4		COG0583	HTH-type transcriptional regulator GltR
AJKAJODB_04218	CDS	807	nfi	3.1.21.7	COG1515	Endonuclease V
AJKAJODB_04219	CDS	354				hypothetical protein
AJKAJODB_04220	CDS	345				hypothetical protein
AJKAJODB_04221	CDS	585				hypothetical protein
AJKAJODB_04222	CDS	210				hypothetical protein
AJKAJODB_04223	CDS	519				hypothetical protein
AJKAJODB_04224	CDS	1812				hypothetical protein
AJKAJODB_04225	CDS	261				hypothetical protein
AJKAJODB_04226	CDS	423				hypothetical protein
AJKAJODB_04227	CDS	462	ywqG_1		COG3878	putative protein YwqG
AJKAJODB_04228	CDS	288	ywqG_2		COG3878	putative protein YwqG
AJKAJODB_04229	CDS	1323	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
AJKAJODB_04230	CDS	765	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
AJKAJODB_04231	CDS	687	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
AJKAJODB_04232	CDS	747	ywqC_2		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
AJKAJODB_04233	CDS	144				hypothetical protein
AJKAJODB_04234	CDS	1611				hypothetical protein
AJKAJODB_04235	CDS	2769	rapA_4	3.6.4.-		RNA polymerase-associated protein RapA
AJKAJODB_04236	CDS	858	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
AJKAJODB_04237	CDS	777	glcR		COG1349	HTH-type transcriptional repressor GlcR
AJKAJODB_04238	CDS	342	ssbB		COG0629	Single-stranded DNA-binding protein B
AJKAJODB_04239	CDS	207	ywpG			putative protein YwpG
AJKAJODB_04240	CDS	411				hypothetical protein
AJKAJODB_04241	CDS	309	ywpE	3.4.22.-	COG3764	Putative sortase YwpE
AJKAJODB_04242	CDS	867				hypothetical protein
AJKAJODB_04243	CDS	396	mscL		COG1970	Large-conductance mechanosensitive channel
AJKAJODB_04244	CDS	471	fabZ_2	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AJKAJODB_04245	CDS	1065	rapF_2	3.1.-.-	COG0457	Response regulator aspartate phosphatase F
AJKAJODB_04246	CDS	810	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
AJKAJODB_04247	CDS	813	flgG_3		COG4786	Flagellar basal-body rod protein FlgG
AJKAJODB_04248	CDS	1002	mbl		COG1077	Cell shape-determining protein Mbl
AJKAJODB_04249	CDS	282	spoIIID			Stage III sporulation protein D
AJKAJODB_04250	CDS	414			COG1846	putative HTH-type transcriptional regulator/GBAA_1941/BAS1801
AJKAJODB_04251	CDS	1191	yhhS			putative MFS-type transporter YhhS
AJKAJODB_04252	CDS	1407				hypothetical protein
AJKAJODB_04253	CDS	1473	pucI		COG1953	putative allantoin permease
AJKAJODB_04254	CDS	1362	ribZ_2			Riboflavin transporter RibZ
AJKAJODB_04255	CDS	570	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
AJKAJODB_04256	CDS	462				hypothetical protein
AJKAJODB_04257	CDS	1215	nrgA			Ammonium transporter
AJKAJODB_04258	CDS	351	nrgB		COG0347	Nitrogen regulatory PII-like protein
AJKAJODB_04259	CDS	582	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
AJKAJODB_04260	CDS	423	ywnJ			putative membrane protein YwnJ
AJKAJODB_04261	CDS	873	spoIIQ		COG0739	Stage II sporulation protein Q
AJKAJODB_04262	CDS	498	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
AJKAJODB_04263	CDS	519				hypothetical protein
AJKAJODB_04264	CDS	1779	kdsB_1	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
AJKAJODB_04265	CDS	438				hypothetical protein
AJKAJODB_04266	CDS	1491	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
AJKAJODB_04267	CDS	774	mta		COG0789	HTH-type transcriptional activator mta
AJKAJODB_04268	CDS	384				hypothetical protein
AJKAJODB_04269	CDS	642				hypothetical protein
AJKAJODB_04270	CDS	402	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
AJKAJODB_04271	CDS	1710	ureC	3.5.1.5	COG0804	Urease subunit alpha
AJKAJODB_04272	CDS	375	ureB	3.5.1.5	COG0832	Urease subunit beta
AJKAJODB_04273	CDS	318	ureA	3.5.1.5	COG0831	Urease subunit gamma
AJKAJODB_04274	CDS	189	csbD		COG3237	Stress response protein CsbD
AJKAJODB_04275	CDS	639				hypothetical protein
AJKAJODB_04276	CDS	1134	rapA_5	3.1.-.-	COG0457	Response regulator aspartate phosphatase A
AJKAJODB_04277	CDS	1026	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
AJKAJODB_04278	CDS	789	fdhD		COG1526	Sulfur carrier protein FdhD
AJKAJODB_04279	CDS	162				hypothetical protein
AJKAJODB_04280	CDS	675				hypothetical protein
AJKAJODB_04281	CDS	684				hypothetical protein
AJKAJODB_04282	CDS	1032				hypothetical protein
AJKAJODB_04283	CDS	1311	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
AJKAJODB_04284	CDS	741	ywmB			putative protein YwmB
AJKAJODB_04285	CDS	231				hypothetical protein
AJKAJODB_04286	CDS	474				hypothetical protein
AJKAJODB_04287	CDS	399	atpC		COG0355	ATP synthase epsilon chain
AJKAJODB_04288	CDS	1422	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
AJKAJODB_04289	CDS	864	atpG		COG0224	ATP synthase gamma chain
AJKAJODB_04290	CDS	1509	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
AJKAJODB_04291	CDS	546	atpH		COG0712	ATP synthase subunit delta
AJKAJODB_04292	CDS	513	atpF		COG0711	ATP synthase subunit b
AJKAJODB_04293	CDS	213	atpE		COG0636	ATP synthase subunit c
AJKAJODB_04294	CDS	735	atpB		COG0356	ATP synthase subunit a
AJKAJODB_04295	CDS	384				hypothetical protein
AJKAJODB_04296	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
AJKAJODB_04297	CDS	1248	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
AJKAJODB_04298	CDS	543				hypothetical protein
AJKAJODB_04299	CDS	450	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
AJKAJODB_04300	CDS	453	ywlE	3.9.1.2	COG0394	Protein-arginine-phosphatase
AJKAJODB_04301	CDS	558	mntP		COG1971	putative manganese efflux pump MntP
AJKAJODB_04302	CDS	1041	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
AJKAJODB_04303	CDS	444				hypothetical protein
AJKAJODB_04304	CDS	675				hypothetical protein
AJKAJODB_04305	CDS	363				hypothetical protein
AJKAJODB_04306	CDS	288				hypothetical protein
AJKAJODB_04307	CDS	867	prmC	2.1.1.297		Release factor glutamine methyltransferase
AJKAJODB_04308	CDS	1071	prfA		COG0216	Peptide chain release factor 1
AJKAJODB_04309	CDS	387				hypothetical protein
AJKAJODB_04310	CDS	555	racA			Chromosome-anchoring protein RacA
AJKAJODB_04311	CDS	960				hypothetical protein
AJKAJODB_04312	CDS	1698	maeA_2	1.1.1.38	COG0281	putative NAD-dependent malic enzyme 2
AJKAJODB_04313	CDS	588	tdk	2.7.1.21	COG1435	Thymidine kinase
AJKAJODB_04314	CDS	201	rpmE		COG0254	50S ribosomal protein L31
AJKAJODB_04315	CDS	1284	rho	3.6.4.-	COG1158	Transcription termination factor Rho
AJKAJODB_04316	CDS	966	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
AJKAJODB_04317	CDS	1290	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
AJKAJODB_04318	CDS	138				hypothetical protein
AJKAJODB_04319	CDS	639	tal	2.2.1.2	COG0176	Transaldolase
AJKAJODB_04320	CDS	858	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
AJKAJODB_04321	CDS	375	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
AJKAJODB_04322	CDS	522				hypothetical protein
AJKAJODB_04323	CDS	1608	pyrG	6.3.4.2		CTP synthase
AJKAJODB_04324	CDS	507	rpoE		COG3343	DNA-directed RNA polymerase subunit delta
AJKAJODB_04325	CDS	1140	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AJKAJODB_04326	CDS	2118	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
AJKAJODB_04327	CDS	1197	clsB		COG1502	Minor cardiolipin synthase ClsB
AJKAJODB_04328	CDS	963	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
AJKAJODB_04329	CDS	525				IS1595 family transposase ISCac2
AJKAJODB_04330	CDS	1464		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
AJKAJODB_04331	CDS	252				hypothetical protein
AJKAJODB_04332	CDS	1503	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
AJKAJODB_04333	CDS	672	narX		COG2180	Nitrate reductase-like protein NarX
AJKAJODB_04334	CDS	555				hypothetical protein
AJKAJODB_04335	CDS	1464	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
AJKAJODB_04336	CDS	3687	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
AJKAJODB_04337	CDS	477	arfM			putative transcription regulator ArfM
AJKAJODB_04338	CDS	720				hypothetical protein
AJKAJODB_04339	CDS	717	fnr		COG0664	Anaerobic regulatory protein
AJKAJODB_04340	CDS	1230	narT		COG2223	putative nitrate transporter NarT
AJKAJODB_04341	CDS	1671	argS	6.1.1.19		Arginine--tRNA ligase
AJKAJODB_04342	CDS	429	ywiB		COG4506	putative beta-barrel protein YwiB
AJKAJODB_04343	CDS	132	sboA			Subtilosin-A
AJKAJODB_04344	CDS	1347	albA	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
AJKAJODB_04345	CDS	162	albB			Antilisterial bacteriocin subtilosin biosynthesis protein AlbB
AJKAJODB_04346	CDS	720	albC			Putative ABC transporter ATP-binding protein AlbC
AJKAJODB_04347	CDS	1311	albD			Antilisterial bacteriocin subtilosin biosynthesis protein AlbD
AJKAJODB_04348	CDS	1185	albE		COG0612	Antilisterial bacteriocin subtilosin biosynthesis protein AlbE
AJKAJODB_04349	CDS	1281	albF	3.4.24.-	COG0612	Putative zinc protease AlbF
AJKAJODB_04350	CDS	702	albG			Antilisterial bacteriocin subtilosin biosynthesis protein AlbG
AJKAJODB_04351	CDS	1377	ywhK_1		COG3391	putative protein YwhK
AJKAJODB_04352	CDS	1356	ywhK_2		COG3391	putative protein YwhK
AJKAJODB_04353	CDS	1146	rapF_3	3.1.-.-	COG0457	Response regulator aspartate phosphatase F
AJKAJODB_04354	CDS	120	phrF			Phosphatase RapF inhibitor
AJKAJODB_04355	CDS	558				hypothetical protein
AJKAJODB_04356	CDS	873	speB	3.5.3.11	COG0010	Agmatinase
AJKAJODB_04357	CDS	831	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
AJKAJODB_04358	CDS	2076	pbpG		COG0744	Penicillin-binding protein 2D
AJKAJODB_04359	CDS	435				hypothetical protein
AJKAJODB_04360	CDS	519				hypothetical protein
AJKAJODB_04361	CDS	660				hypothetical protein
AJKAJODB_04362	CDS	189	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
AJKAJODB_04363	CDS	420	yusO_3			putative HTH-type transcriptional regulator YusO
AJKAJODB_04364	CDS	1917	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
AJKAJODB_04365	CDS	156				hypothetical protein
AJKAJODB_04366	CDS	1401	stp			Multidrug resistance protein Stp
AJKAJODB_04367	CDS	471				hypothetical protein
AJKAJODB_04368	CDS	501				hypothetical protein
AJKAJODB_04369	CDS	1302				hypothetical protein
AJKAJODB_04370	CDS	225				hypothetical protein
AJKAJODB_04371	CDS	777	rsfA_2			Prespore-specific transcriptional regulator RsfA
AJKAJODB_04372	CDS	891				hypothetical protein
AJKAJODB_04373	CDS	846	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
AJKAJODB_04374	CDS	900	cysL_2		COG0583	HTH-type transcriptional regulator CysL
AJKAJODB_04375	CDS	972	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
AJKAJODB_04376	CDS	765		1.11.1.-	COG3253	Putative heme-dependent peroxidase
AJKAJODB_04377	CDS	780	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
AJKAJODB_04378	CDS	1215	bacF_2	2.6.1.-	COG0436	Transaminase BacF
AJKAJODB_04379	CDS	1185	bacE			Putative bacilysin exporter BacE
AJKAJODB_04380	CDS	1419	bacD	6.3.2.49	COG0439	Alanine--anticapsin ligase
AJKAJODB_04381	CDS	762	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AJKAJODB_04382	CDS	708	bacB	5.3.3.19		H2HPP isomerase
AJKAJODB_04383	CDS	615	bacA	4.1.1.100		Prephenate decarboxylase
AJKAJODB_04384	CDS	1239	pbuE_3		COG2814	Purine efflux pump PbuE
AJKAJODB_04385	CDS	1413	rocC_2		COG0833	Amino-acid permease RocC
AJKAJODB_04386	CDS	1701	rocB_2		COG4187	Protein RocB
AJKAJODB_04387	CDS	1548	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
AJKAJODB_04388	CDS	1275	rocG	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
AJKAJODB_04389	CDS	465	bslB			putative biofilm-surface layer protein B
AJKAJODB_04390	CDS	456	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
AJKAJODB_04391	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
AJKAJODB_04392	CDS	948	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
AJKAJODB_04393	CDS	741	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
AJKAJODB_04394	CDS	1020	murG_2	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
AJKAJODB_04395	CDS	723	kdsB_2	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
AJKAJODB_04396	CDS	1122	spsE		COG2089	Spore coat polysaccharide biosynthesis protein SpsE
