locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBHGPHIL_04112	CDS	774				hypothetical protein
MBHGPHIL_04113	CDS	792				hypothetical protein
MBHGPHIL_04114	CDS	285				hypothetical protein
MBHGPHIL_04115	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MBHGPHIL_04116	CDS	1890	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MBHGPHIL_04117	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
MBHGPHIL_04118	CDS	765	pdhR_3		COG2186	Pyruvate dehydrogenase complex repressor
MBHGPHIL_04119	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
MBHGPHIL_04120	CDS	1407	yicJ_2		COG2211	Inner membrane symporter YicJ
MBHGPHIL_04121	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
MBHGPHIL_04122	CDS	855	ampE		COG3725	Protein AmpE
MBHGPHIL_04123	CDS	564	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
MBHGPHIL_04124	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MBHGPHIL_04125	CDS	438				hypothetical protein
MBHGPHIL_04126	CDS	1386	epsE		COG2804	Type II secretion system protein E
MBHGPHIL_04127	CDS	1203	epsF		COG1459	Type II secretion system protein F
MBHGPHIL_04128	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
MBHGPHIL_04129	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MBHGPHIL_04130	CDS	744	zapD		COG4582	Cell division protein ZapD
MBHGPHIL_04131	CDS	192	yacG		COG3024	DNA gyrase inhibitor YacG
MBHGPHIL_04132	CDS	396	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
MBHGPHIL_04133	CDS	2706	secA		COG0653	Protein translocase subunit SecA
MBHGPHIL_04134	CDS	498	secM			Secretion monitor
MBHGPHIL_04135	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
MBHGPHIL_04136	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
MBHGPHIL_04137	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
MBHGPHIL_04138	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
MBHGPHIL_04139	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
MBHGPHIL_04140	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MBHGPHIL_04141	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MBHGPHIL_04142	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MBHGPHIL_04143	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MBHGPHIL_04144	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MBHGPHIL_04145	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MBHGPHIL_04146	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
MBHGPHIL_04147	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
MBHGPHIL_04148	CDS	366	ftsL		COG3116	Cell division protein FtsL
MBHGPHIL_04149	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
MBHGPHIL_04150	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
MBHGPHIL_04151	CDS	1005	cra		COG1609	Catabolite repressor/activator
MBHGPHIL_04152	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
MBHGPHIL_04153	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MBHGPHIL_04154	CDS	945	leuO_2			HTH-type transcriptional regulator LeuO
MBHGPHIL_04155	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
MBHGPHIL_04156	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
MBHGPHIL_04157	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
MBHGPHIL_04158	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MBHGPHIL_04159	CDS	123	sgrT			Putative inhibitor of glucose uptake transporter SgrT
MBHGPHIL_04160	CDS	1659	sgrR_4		COG4533	HTH-type transcriptional regulator SgrR
MBHGPHIL_04161	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
MBHGPHIL_04162	CDS	1611				hypothetical protein
MBHGPHIL_04163	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
MBHGPHIL_04164	CDS	768	yabI		COG0586	Inner membrane protein YabI
MBHGPHIL_04165	CDS	846	araC_2			Arabinose operon regulatory protein
MBHGPHIL_04166	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
MBHGPHIL_04167	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
MBHGPHIL_04168	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
MBHGPHIL_04169	CDS	420				hypothetical protein
MBHGPHIL_04170	CDS	621				hypothetical protein
MBHGPHIL_04171	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
MBHGPHIL_04172	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
MBHGPHIL_04173	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MBHGPHIL_04174	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
MBHGPHIL_04175	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
MBHGPHIL_04176	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
MBHGPHIL_04177	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
MBHGPHIL_04178	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MBHGPHIL_04179	CDS	378	apaG		COG2967	Protein ApaG
MBHGPHIL_04180	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
MBHGPHIL_04181	CDS	480				IS1595 family transposase ISSsu9
MBHGPHIL_04182	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MBHGPHIL_04183	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
MBHGPHIL_04184	CDS	1890				hypothetical protein
MBHGPHIL_04185	CDS	291				hypothetical protein
MBHGPHIL_04186	CDS	417				hypothetical protein
MBHGPHIL_04187	CDS	231	ygdR_5			putative lipoprotein YgdR
MBHGPHIL_04188	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
MBHGPHIL_04189	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
MBHGPHIL_04190	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
MBHGPHIL_04191	CDS	942	fixB_2		COG2025	Protein FixB
MBHGPHIL_04192	CDS	771	fixA_2		COG2086	Protein FixA
MBHGPHIL_04193	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
MBHGPHIL_04194	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
MBHGPHIL_04195	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
MBHGPHIL_04196	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
MBHGPHIL_04197	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
MBHGPHIL_04198	CDS	597	caiE			Carnitine operon protein CaiE
MBHGPHIL_04199	CDS	396				hypothetical protein
MBHGPHIL_04200	CDS	3228	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MBHGPHIL_04201	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MBHGPHIL_04202	CDS	276				hypothetical protein
MBHGPHIL_04203	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MBHGPHIL_04204	CDS	909	citG_3	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
MBHGPHIL_04205	CDS	552	citX_2	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
MBHGPHIL_04206	CDS	1521	citF_2	4.1.3.6	COG3051	Citrate lyase alpha chain
MBHGPHIL_04207	CDS	870	citE_2	4.1.3.6	COG2301	Citrate lyase subunit beta
MBHGPHIL_04208	CDS	294	citD_2		COG3052	Citrate lyase acyl carrier protein
MBHGPHIL_04209	CDS	969	citC_2	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
MBHGPHIL_04210	CDS	1341	citS		COG3493	Citrate-sodium symporter
MBHGPHIL_04211	CDS	240	oadG_3	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
MBHGPHIL_04212	CDS	273				hypothetical protein
MBHGPHIL_04213	CDS	336				hypothetical protein
MBHGPHIL_04214	CDS	453				hypothetical protein
MBHGPHIL_04215	CDS	474				hypothetical protein
MBHGPHIL_04216	CDS	402	pliG			Inhibitor of g-type lysozyme
MBHGPHIL_04217	CDS	546	nohA		COG4220	Prophage DNA-packing protein NohA
MBHGPHIL_04218	CDS	1932				hypothetical protein
MBHGPHIL_04219	CDS	204				hypothetical protein
MBHGPHIL_04220	CDS	1806				hypothetical protein
MBHGPHIL_04221	CDS	1497				hypothetical protein
MBHGPHIL_04222	CDS	348				hypothetical protein
MBHGPHIL_04223	CDS	1029				hypothetical protein
MBHGPHIL_04224	CDS	360				hypothetical protein
MBHGPHIL_04225	CDS	384				hypothetical protein
MBHGPHIL_04226	CDS	579				hypothetical protein
MBHGPHIL_04227	CDS	1131				IS200/IS605 family transposase ISEc42
MBHGPHIL_04228	CDS	402				hypothetical protein
MBHGPHIL_04229	CDS	744				hypothetical protein
MBHGPHIL_04230	CDS	396				hypothetical protein
MBHGPHIL_04231	CDS	315				hypothetical protein
MBHGPHIL_04232	CDS	795				hypothetical protein
MBHGPHIL_04233	CDS	3315				hypothetical protein
MBHGPHIL_04234	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MBHGPHIL_04235	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MBHGPHIL_04236	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
MBHGPHIL_04237	CDS	291				hypothetical protein
MBHGPHIL_04238	CDS	315				hypothetical protein
MBHGPHIL_04239	CDS	192	yfgG			Protein YfgG
MBHGPHIL_04240	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
MBHGPHIL_04241	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
MBHGPHIL_04242	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
MBHGPHIL_04243	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MBHGPHIL_04244	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MBHGPHIL_04245	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
MBHGPHIL_04246	CDS	1290	uraA		COG2233	Uracil permease
MBHGPHIL_04247	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
MBHGPHIL_04248	CDS	360	yfgD		COG1393	putative protein YfgD
MBHGPHIL_04249	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MBHGPHIL_04250	CDS	1068				hypothetical protein
MBHGPHIL_04251	CDS	243				hypothetical protein
MBHGPHIL_04252	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
MBHGPHIL_04253	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
MBHGPHIL_04254	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MBHGPHIL_04255	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
MBHGPHIL_04256	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MBHGPHIL_04257	CDS	864			COG2321	putative protein
MBHGPHIL_04258	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
MBHGPHIL_04259	CDS	201				hypothetical protein
MBHGPHIL_04260	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MBHGPHIL_04261	CDS	357	yffB		COG1393	Protein YffB
MBHGPHIL_04262	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
MBHGPHIL_04263	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
MBHGPHIL_04264	CDS	1962		1.18.1.2		Ferredoxin--NADP reductase
MBHGPHIL_04265	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
MBHGPHIL_04266	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
MBHGPHIL_04267	CDS	1044				hypothetical protein
MBHGPHIL_04268	CDS	231				hypothetical protein
MBHGPHIL_04269	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
MBHGPHIL_04270	CDS	951	tal	2.2.1.2		Transaldolase
MBHGPHIL_04271	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
MBHGPHIL_04272	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MBHGPHIL_04273	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
MBHGPHIL_04274	CDS	222	cspD		COG1278	Cold shock-like protein CspD
MBHGPHIL_04275	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MBHGPHIL_04276	CDS	1119	macA		COG0845	Macrolide export protein MacA
MBHGPHIL_04277	CDS	951				hypothetical protein
MBHGPHIL_04278	CDS	1659				hypothetical protein
MBHGPHIL_04279	CDS	900	lysO		COG2431	Lysine exporter LysO
MBHGPHIL_04280	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
MBHGPHIL_04281	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
MBHGPHIL_04282	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
MBHGPHIL_04283	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
MBHGPHIL_04284	CDS	1434				hypothetical protein
MBHGPHIL_04285	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
MBHGPHIL_04286	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
MBHGPHIL_04287	CDS	324				hypothetical protein
MBHGPHIL_04288	CDS	516	ybjP			putative lipoprotein YbjP
MBHGPHIL_04289	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
MBHGPHIL_04290	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
MBHGPHIL_04291	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
MBHGPHIL_04292	CDS	669	artM_2		COG4160	Arginine ABC transporter permease protein ArtM
MBHGPHIL_04293	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
MBHGPHIL_04294	CDS	1488				hypothetical protein
MBHGPHIL_04295	CDS	321				hypothetical protein
MBHGPHIL_04296	CDS	1344	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
MBHGPHIL_04297	CDS	1131	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
MBHGPHIL_04298	CDS	402	ybjO			Inner membrane protein YbjO
MBHGPHIL_04299	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
MBHGPHIL_04300	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
MBHGPHIL_04301	CDS	1134	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MBHGPHIL_04302	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
MBHGPHIL_04303	CDS	477	ybjN			putative protein YbjN
MBHGPHIL_04304	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
MBHGPHIL_04305	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
MBHGPHIL_04306	CDS	291				hypothetical protein
MBHGPHIL_04307	CDS	264	grxA		COG0695	Glutaredoxin 1
MBHGPHIL_04308	CDS	378	ybjM			Inner membrane protein YbjM
MBHGPHIL_04309	CDS	1686	aspT_2			Aspartate/alanine antiporter
MBHGPHIL_04310	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
MBHGPHIL_04311	CDS	1212	ybjJ			Inner membrane protein YbjJ
MBHGPHIL_04312	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
MBHGPHIL_04313	CDS	1233	mdfA			Multidrug transporter MdfA
MBHGPHIL_04314	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
MBHGPHIL_04315	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
MBHGPHIL_04316	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MBHGPHIL_04317	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MBHGPHIL_04318	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
MBHGPHIL_04319	CDS	681				hypothetical protein
MBHGPHIL_04320	CDS	426				hypothetical protein
MBHGPHIL_04321	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
MBHGPHIL_04322	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
MBHGPHIL_04323	CDS	192				hypothetical protein
MBHGPHIL_04324	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MBHGPHIL_04325	CDS	198				hypothetical protein
MBHGPHIL_04326	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
MBHGPHIL_04327	CDS	750	etfB			Electron transfer flavoprotein subunit beta
MBHGPHIL_04328	CDS	516				hypothetical protein
MBHGPHIL_04329	CDS	384				hypothetical protein
MBHGPHIL_04330	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MBHGPHIL_04331	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
MBHGPHIL_04332	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
MBHGPHIL_04333	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
MBHGPHIL_04334	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
MBHGPHIL_04335	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
MBHGPHIL_04336	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MBHGPHIL_04337	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
MBHGPHIL_04338	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
MBHGPHIL_04339	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
MBHGPHIL_04340	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
MBHGPHIL_04341	CDS	1266	ybiU			putative protein YbiU
MBHGPHIL_04342	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
MBHGPHIL_04343	CDS	897				hypothetical protein
MBHGPHIL_04344	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
MBHGPHIL_04345	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
MBHGPHIL_04346	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
MBHGPHIL_04347	CDS	474	mntR		COG1321	Transcriptional regulator MntR
MBHGPHIL_04348	CDS	129	mntS			Small protein MntS
MBHGPHIL_04349	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
MBHGPHIL_04350	CDS	516	ompX_2		COG3637	Outer membrane protein X
MBHGPHIL_04351	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
MBHGPHIL_04352	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
MBHGPHIL_04353	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
MBHGPHIL_04354	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
MBHGPHIL_04355	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
MBHGPHIL_04356	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
MBHGPHIL_04357	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
MBHGPHIL_04358	CDS	267	ybiI		COG1734	putative protein YbiI
MBHGPHIL_04359	CDS	261	mcbA			putative protein McbA
MBHGPHIL_04360	CDS	975	ybiB		COG0547	putative protein YbiB
MBHGPHIL_04361	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
MBHGPHIL_04362	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
MBHGPHIL_04363	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
MBHGPHIL_04364	CDS	996				hypothetical protein
MBHGPHIL_04365	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
MBHGPHIL_04366	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
MBHGPHIL_04367	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
MBHGPHIL_04368	CDS	411	ybhQ			Inner membrane protein YbhQ
MBHGPHIL_04369	CDS	759				hypothetical protein
MBHGPHIL_04370	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
MBHGPHIL_04371	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
MBHGPHIL_04372	CDS	561				hypothetical protein
MBHGPHIL_04373	CDS	603				hypothetical protein
MBHGPHIL_04374	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
MBHGPHIL_04375	CDS	186				hypothetical protein
MBHGPHIL_04376	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
MBHGPHIL_04377	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MBHGPHIL_04378	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MBHGPHIL_04379	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MBHGPHIL_04380	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MBHGPHIL_04381	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
MBHGPHIL_04382	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
MBHGPHIL_04383	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
MBHGPHIL_04384	CDS	2022	uvrB		COG0556	UvrABC system protein B
MBHGPHIL_04385	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MBHGPHIL_04386	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
MBHGPHIL_04387	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
MBHGPHIL_04388	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
MBHGPHIL_04389	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MBHGPHIL_04390	CDS	477				hypothetical protein
MBHGPHIL_04391	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
MBHGPHIL_04392	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
MBHGPHIL_04393	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
MBHGPHIL_04394	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
MBHGPHIL_04395	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
MBHGPHIL_04396	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
MBHGPHIL_04397	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
MBHGPHIL_04398	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
MBHGPHIL_04399	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MBHGPHIL_04400	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
MBHGPHIL_04401	CDS	774	modA		COG0725	Molybdate-binding protein ModA
MBHGPHIL_04402	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
MBHGPHIL_04403	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
MBHGPHIL_04404	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
MBHGPHIL_04405	CDS	909				hypothetical protein
MBHGPHIL_04406	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MBHGPHIL_04407	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
MBHGPHIL_04408	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
MBHGPHIL_04409	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
MBHGPHIL_04410	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MBHGPHIL_04411	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
MBHGPHIL_04412	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
MBHGPHIL_04413	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
MBHGPHIL_04414	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
MBHGPHIL_04415	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
MBHGPHIL_04416	CDS	522				hypothetical protein
MBHGPHIL_04417	CDS	366				hypothetical protein
MBHGPHIL_04418	CDS	1332				hypothetical protein
MBHGPHIL_04419	CDS	330				hypothetical protein
MBHGPHIL_04420	CDS	519				hypothetical protein
MBHGPHIL_04421	CDS	1242				hypothetical protein
MBHGPHIL_04422	CDS	528				hypothetical protein
MBHGPHIL_04423	CDS	444				hypothetical protein
MBHGPHIL_04424	CDS	1830				hypothetical protein
MBHGPHIL_04425	CDS	672				hypothetical protein
MBHGPHIL_04426	tRNA	77				tRNA-Pro(ggg)
MBHGPHIL_04427	CDS	1761	yejM		COG3083	Inner membrane protein YejM
